file_name,organism,url,database,path,refseq_category,assembly_accession,bioproject,biosample,taxid,infraspecific_name,version_status,release_type,genome_rep,seq_rel_date,submitter
GCF_000200735.1_genomic_refseq.fna.gz,GCF_000200735.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/200/735/GCF_000200735.1_ASM20073v1/GCF_000200735.1_ASM20073v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000200735.1,PRJNA224116,SAMEA2272171,941640,strain=Langford 1,latest,Major,Full,20/01/11,"Centre for Genomic Research, Institute of Integrative Biology, University of Liverpool"
GCF_000202835.1_genomic_refseq.fna.gz,GCF_000202835.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/202/835/GCF_000202835.1_ASM20283v1/GCF_000202835.1_ASM20283v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000202835.1,PRJNA224116,SAMD00060977,926570,strain=AIU301,latest,Major,Full,01/03/11,National Institute of Technology and Evaluation
GCF_000203895.1_genomic_refseq.fna.gz,GCF_000203895.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/203/895/GCF_000203895.1_ASM20389v1/GCF_000203895.1_ASM20389v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000203895.1,PRJNA224116,SAMN02598290,318586,strain=PD1222,latest,Major,Full,13/12/06,DOE Joint Genome Institute
GCF_000208385.1_genomic_refseq.fna.gz,GCF_000208385.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/208/385/GCF_000208385.1_ASM20838v1/GCF_000208385.1_ASM20838v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000208385.1,PRJNA224116,SAMN00713608,760011,strain=DSM 17374,latest,Major,Full,21/04/11,US DOE Joint Genome Institute (JGI-PGF)
GCF_000208405.1_genomic_refseq.fna.gz,GCF_000208405.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/208/405/GCF_000208405.1_ASM20840v1/GCF_000208405.1_ASM20840v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000208405.1,PRJNA224116,SAMN00713607,546271,strain=ATCC 35185,latest,Major,Full,21/04/11,US DOE Joint Genome Institute (JGI-PGF)
GCF_000210715.1_genomic_refseq.fna.gz,GCF_000210715.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/715/GCF_000210715.1_ASM21071v1/GCF_000210715.1_ASM21071v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000210715.1,PRJNA224116,SAMEA3138377,651822,strain=SGP1,latest,Major,Full,23/04/10,metaHIT
GCF_000210915.2_genomic_refseq.fna.gz,GCF_000210915.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/915/GCF_000210915.2_ASM21091v2/GCF_000210915.2_ASM21091v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000210915.2,PRJNA224116,SAMEA3138385,862908,strain=SJ,latest,Major,Full,02/11/12,Wellcome Trust Sanger Institute
GCF_000212395.1_genomic_refseq.fna.gz,GCF_000212395.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/395/GCF_000212395.1_ASM21239v1/GCF_000212395.1_ASM21239v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000212395.1,PRJNA224116,SAMN00713612,747365,strain=DSM 14796,latest,Major,Full,05/05/11,US DOE Joint Genome Institute (JGI-PGF)
GCF_000212675.2_genomic_refseq.fna.gz,GCF_000212675.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/675/GCF_000212675.2_ASM21267v2/GCF_000212675.2_ASM21267v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000212675.2,PRJNA224116,SAMN00713616,690850,strain=Walvis Bay,latest,Major,Full,04/01/12,US DOE Joint Genome Institute
GCF_000212695.1_genomic_refseq.fna.gz,GCF_000212695.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/695/GCF_000212695.1_ASM21269v1/GCF_000212695.1_ASM21269v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000212695.1,PRJNA224116,SAMN00713615,590998,strain=ATCC 484,latest,Major,Full,09/05/11,US DOE Joint Genome Institute
GCF_000212735.1_genomic_refseq.fna.gz,GCF_000212735.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/735/GCF_000212735.1_ASM21273v1/GCF_000212735.1_ASM21273v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000212735.1,PRJNA224116,SAMN00713614,760192,strain=DSM 1100,latest,Major,Full,09/05/11,US DOE Joint Genome Institute (JGI-PGF)
GCF_000213235.1_genomic_refseq.fna.gz,GCF_000213235.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/213/235/GCF_000213235.1_ASM21323v1/GCF_000213235.1_ASM21323v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000213235.1,PRJNA224116,SAMN00713617,1209989,strain=Re1,latest,Major,Full,12/05/11,US DOE Joint Genome Institute
GCF_000213255.1_genomic_refseq.fna.gz,GCF_000213255.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/213/255/GCF_000213255.1_ASM21325v1/GCF_000213255.1_ASM21325v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000213255.1,PRJNA224116,SAMN02232034,697281,strain=50-1 BON,latest,Major,Full,12/05/11,US DOE Joint Genome Institute (JGI-PGF)
GCF_000213655.1_genomic_refseq.fna.gz,GCF_000213655.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/213/655/GCF_000213655.1_ASM21365v1/GCF_000213655.1_ASM21365v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000213655.1,PRJNA224116,SAMN02603134,715451,strain=SN2,latest,Major,Full,13/05/11,Chung-ang University
GCF_000214175.1_genomic_refseq.fna.gz,GCF_000214175.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/175/GCF_000214175.1_ASM21417v1/GCF_000214175.1_ASM21417v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000214175.1,PRJNA224116,SAMN02603151,443218,strain=DQS3-9A1,latest,Major,Full,20/05/11,"College of Engineering, Peking University"
GCF_000214275.2_genomic_refseq.fna.gz,GCF_000214275.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/275/GCF_000214275.2_ASM21427v3/GCF_000214275.2_ASM21427v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000214275.2,PRJNA224116,SAMN02256390,686340,strain=BG8,latest,Major,Full,23/03/12,US DOE Joint Genome Institute (JGI-PGF)
GCF_000214355.1_genomic_refseq.fna.gz,GCF_000214355.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/355/GCF_000214355.1_ASM21435v1/GCF_000214355.1_ASM21435v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000214355.1,PRJNA224116,SAMN02603453,545695,strain=ZAS-9,latest,Major,Full,23/05/11,J. Craig Venter Institute
GCF_000214375.1_genomic_refseq.fna.gz,GCF_000214375.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/375/GCF_000214375.1_ASM21437v1/GCF_000214375.1_ASM21437v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000214375.1,PRJNA224116,SAMN02603452,545694,strain=ZAS-2,latest,Major,Full,23/05/11,J. Craig Venter Institute
GCF_000215085.1_genomic_refseq.fna.gz,GCF_000215085.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/085/GCF_000215085.1_ASM21508v1/GCF_000215085.1_ASM21508v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000215085.1,PRJNA224116,SAMN00713633,696281,strain=DSM 2154,latest,Major,Full,26/05/11,US DOE Joint Genome Institute
GCF_000215705.1_genomic_refseq.fna.gz,GCF_000215705.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/215/705/GCF_000215705.1_ASM21570v1/GCF_000215705.1_ASM21570v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000215705.1,PRJNA224116,SAMN02603053,365046,strain=TTB310,latest,Major,Full,03/06/11,CEA-CNRS
GCF_000217795.1_genomic_refseq.fna.gz,GCF_000217795.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/795/GCF_000217795.1_ASM21779v1/GCF_000217795.1_ASM21779v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000217795.1,PRJNA224116,SAMN02232057,667014,strain=DSM 15286,latest,Major,Full,10/06/11,US DOE Joint Genome Institute (JGI-PGF)
GCF_000218565.1_genomic_refseq.fna.gz,GCF_000218565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/565/GCF_000218565.1_ASM21856v1/GCF_000218565.1_ASM21856v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000218565.1,PRJNA224116,SAMN02603254,504832,strain=OM5,latest,Major,Full,15/06/11,Georg-August Universität Göttingen
GCF_000218625.1_genomic_refseq.fna.gz,GCF_000218625.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/625/GCF_000218625.1_ASM21862v1/GCF_000218625.1_ASM21862v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000218625.1,PRJNA224116,SAMN02232022,717231,strain=DSM 4947,latest,Major,Full,15/06/11,US DOE Joint Genome Institute (JGI-PGF)
GCF_000219725.1_genomic_refseq.fna.gz,GCF_000219725.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/219/725/GCF_000219725.1_ASM21972v1/GCF_000219725.1_ASM21972v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000219725.1,PRJNA224116,SAMN02232064,744872,strain=DSM 7334,latest,Major,Full,30/06/11,DOE Joint Genome Institute
GCF_000222485.1_genomic_refseq.fna.gz,GCF_000222485.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/222/485/GCF_000222485.1_ASM22248v1/GCF_000222485.1_ASM22248v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000222485.1,PRJNA224116,SAMN02261369,880070,strain=DSM 745,latest,Major,Full,03/08/11,JGI
GCF_000223215.1_genomic_refseq.fna.gz,GCF_000223215.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/223/215/GCF_000223215.1_ASM22321v1/GCF_000223215.1_ASM22321v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000223215.1,PRJNA224116,SAMN02603670,1045858,strain=PWS/A,latest,Major,Full,10/08/11,National Veterinary Institute (SVA)
GCF_000224005.2_genomic_refseq.fna.gz,GCF_000224005.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/224/005/GCF_000224005.2_ASM22400v3/GCF_000224005.2_ASM22400v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000224005.2,PRJNA224116,SAMN02256540,765910,strain=984,latest,Major,Full,03/01/14,DOE Joint Genome Institute
GCF_000226295.1_genomic_refseq.fna.gz,GCF_000226295.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/295/GCF_000226295.1_ASM22629v1/GCF_000226295.1_ASM22629v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000226295.1,PRJNA224116,SAMN02603950,981222,strain=B,latest,Major,Full,23/09/11,The Pennsylvania State University
GCF_000226315.1_genomic_refseq.fna.gz,GCF_000226315.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/315/GCF_000226315.1_ASM22631v1/GCF_000226315.1_ASM22631v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000226315.1,PRJNA224116,SAMN02604252,856793,strain=ARL-13,latest,Major,Full,23/09/11,"University of Virginia, Department of Biology"
GCF_000226565.1_genomic_refseq.fna.gz,GCF_000226565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/565/GCF_000226565.1_ASM22656v1/GCF_000226565.1_ASM22656v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000226565.1,PRJNA224116,SAMN02603857,1085623,strain=FR1064,latest,Major,Full,28/09/11,Shandong University
GCF_000227665.2_genomic_refseq.fna.gz,GCF_000227665.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/665/GCF_000227665.2_ASM22766v3/GCF_000227665.2_ASM22766v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000227665.2,PRJNA224116,SAMN02256538,717772,strain=AL3,latest,Major,Full,03/01/14,DOE Joint Genome Institute
GCF_000227705.2_genomic_refseq.fna.gz,GCF_000227705.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/705/GCF_000227705.2_ASM22770v3/GCF_000227705.2_ASM22770v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000227705.2,PRJNA224116,SAMN02261378,717605,strain=KWC4,latest,Major,Full,18/12/12,JGI
GCF_000227745.2_genomic_refseq.fna.gz,GCF_000227745.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/745/GCF_000227745.2_ASM22774v3/GCF_000227745.2_ASM22774v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000227745.2,PRJNA224116,SAMN02232062,765911,strain=DSM 198,latest,Major,Full,08/06/12,DOE Joint Genome Institute
GCF_000233715.2_genomic_refseq.fna.gz,GCF_000233715.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/715/GCF_000233715.2_ASM23371v3/GCF_000233715.2_ASM23371v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000233715.2,PRJNA224116,SAMN02598540,767817,strain=DSM 7213,latest,Major,Full,06/05/13,JGI
GCF_000233775.1_genomic_refseq.fna.gz,GCF_000233775.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/233/775/GCF_000233775.1_ASM23377v1/GCF_000233775.1_ASM23377v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000233775.1,PRJNA224116,SAMN02232060,580340,strain=DSM 17291,latest,Major,Full,03/11/11,DOE Joint Genome Institute
GCF_000235605.1_genomic_refseq.fna.gz,GCF_000235605.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/605/GCF_000235605.1_ASM23560v1/GCF_000235605.1_ASM23560v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000235605.1,PRJNA224116,SAMN02261424,768706,strain=DSM 765,latest,Major,Full,16/11/11,JGI
GCF_000236145.1_genomic_refseq.fna.gz,GCF_000236145.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/145/GCF_000236145.1_ASM23614v1/GCF_000236145.1_ASM23614v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000236145.1,PRJNA224116,SAMN02469351,1094714,strain=Tex-KL,latest,Major,Full,29/11/11,Beijing Genomics Institute
GCF_000236685.1_genomic_refseq.fna.gz,GCF_000236685.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/685/GCF_000236685.1_ASM23668v1/GCF_000236685.1_ASM23668v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000236685.1,PRJNA224116,SAMN02261363,158190,strain=Grapes,latest,Major,Full,05/12/11,JGI
GCF_000236705.1_genomic_refseq.fna.gz,GCF_000236705.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/236/705/GCF_000236705.1_ASM23670v1/GCF_000236705.1_ASM23670v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000236705.1,PRJNA224116,SAMN02261417,926562,strain=DSM 17368,latest,Major,Full,05/12/11,JGI
GCF_000237085.1_genomic_refseq.fna.gz,GCF_000237085.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/085/GCF_000237085.1_ASM23708v1/GCF_000237085.1_ASM23708v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000237085.1,PRJNA224116,SAMN02261428,720554,strain=DSM 19732,latest,Major,Full,12/12/11,JGI
GCF_000237205.1_genomic_refseq.fna.gz,GCF_000237205.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/205/GCF_000237205.1_ASM23720v1/GCF_000237205.1_ASM23720v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000237205.1,PRJNA224116,SAMEA2272380,331113,strain=Z,latest,Major,Full,21/06/11,"University of Vienna, Dept. of Microbial Ecology"
GCF_000237305.1_genomic_refseq.fna.gz,GCF_000237305.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/305/GCF_000237305.1_ASM23730v1/GCF_000237305.1_ASM23730v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000237305.1,PRJNA224116,SAMEA3138404,1003195,strain=NRRL 8057,latest,Major,Full,24/06/11,CEA/Genoscope
GCF_000237825.1_genomic_refseq.fna.gz,GCF_000237825.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/237/825/GCF_000237825.1_ASM23782v1/GCF_000237825.1_ASM23782v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000237825.1,PRJNA224116,SAMN02261421,926567,strain=DSM 12556,latest,Major,Full,19/12/11,JGI
GCF_000238215.1_genomic_refseq.fna.gz,GCF_000238215.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/238/215/GCF_000238215.1_ASM23821v1/GCF_000238215.1_ASM23821v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000238215.1,PRJNA224116,SAMN02604009,203275,strain=92A2,latest,Major,Full,15/12/11,TIGR
GCF_000238295.3_genomic_refseq.fna.gz,GCF_000238295.3,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/238/295/GCF_000238295.3_ASM23829v4/GCF_000238295.3_ASM23829v4_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000238295.3,PRJNA224116,SAMN03380246,43658,strain=DSM 6842,latest,Major,Full,02/10/20,Shandong University
GCF_000242455.2_genomic_refseq.fna.gz,GCF_000242455.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/455/GCF_000242455.2_ASM24245v3/GCF_000242455.2_ASM24245v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000242455.2,PRJNA224116,SAMN02232051,886293,strain=DSM 18658,latest,Major,Full,17/12/12,DOE Joint Genome Institute
GCF_000242595.2_genomic_refseq.fna.gz,GCF_000242595.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/595/GCF_000242595.2_ASM24259v3/GCF_000242595.2_ASM24259v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000242595.2,PRJNA224116,SAMN02232053,889378,strain=DSM 8902,latest,Major,Full,02/04/12,DOE Joint Genome Institute
GCF_000242635.2_genomic_refseq.fna.gz,GCF_000242635.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/635/GCF_000242635.2_ASM24263v3/GCF_000242635.2_ASM24263v3_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000242635.2,PRJNA224116,SAMN02232052,929556,strain=DSM 3403,latest,Major,Full,08/03/12,DOE Joint Genome Institute
GCF_000242915.1_genomic_refseq.fna.gz,GCF_000242915.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/242/915/GCF_000242915.1_ASM24291v2/GCF_000242915.1_ASM24291v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000242915.1,PRJNA224116,SAMN02470075,929558,strain=GD1,latest,Major,Full,18/01/12,IOW-Leibniz Institute for Baltic Sea Research
GCF_000244955.1_genomic_refseq.fna.gz,GCF_000244955.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/244/955/GCF_000244955.1_ASM24495v1/GCF_000244955.1_ASM24495v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000244955.1,PRJNA224116,SAMN02261396,882083,strain=XMU15,latest,Major,Full,03/02/12,JGI
GCF_000246855.1_genomic_refseq.fna.gz,GCF_000246855.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/246/855/GCF_000246855.1_ASM24685v1/GCF_000246855.1_ASM24685v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000246855.1,PRJNA224116,SAMN02232043,700598,strain=GR20-10,latest,Major,Full,14/12/11,DOE Joint Genome Institute
GCF_000247565.1_genomic_refseq.fna.gz,GCF_000247565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/565/GCF_000247565.1_ASM24756v1/GCF_000247565.1_ASM24756v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_000247565.1,PRJNA224116,SAMN02604338,1142511,na,latest,Major,Full,10/02/12,Yale University School of Public Health
